user,movieID,userRating,IMDBrating
29576040,tt0208092,10,8.3
29576040,tt0211915,9,8.4
29576040,tt2278388,8,8.1
29576040,tt2179136,7,7.3
29576040,tt0265666,9,7.6
29576040,tt1675434,9,8.6
29576040,tt1748122,7,7.8
28793440,tt2094751,8,0.0
58372510,tt0936501,10,7.9
58372510,tt2446042,9,6.0
58372510,tt1397280,10,6.3
58372510,tt1600195,4,5.0
58372510,tt1815746,3,4.0
58372510,tt0493464,9,6.7
58372510,tt0903747,10,9.5
58372510,tt0259324,10,5.2
58372510,tt1071875,6,4.3
58372510,tt0898266,10,8.4
58372510,tt0162996,10,7.2
58372510,tt1020530,10,6.8
58372510,tt0091083,9,6.8
58372510,tt1791681,2,3.8
58372510,tt1073105,8,5.8
58372510,tt2147365,10,2.6
58372510,tt1318007,10,7.6
58372510,tt0121766,9,7.6
58372510,tt1288558,9,6.5
58372510,tt1603808,9,5.4
58372510,tt2395427,6,7.5
58372510,tt1587310,10,7.0
58372510,tt1548850,10,8.3
58372510,tt0100157,9,7.8
58372510,tt0460627,8,7.9
35604970,tt0304141,9,7.8
35604970,tt0265086,8,7.7
35604970,tt0118480,10,8.4
35604970,tt0279600,8,7.5
35604970,tt0840322,7,7.3
35604970,tt2193021,8,8.0
35604970,tt2364582,8,7.5
35604970,tt3663490,10,7.2
23094347,tt2488496,6,8.3
23094347,tt1663202,9,8.1
23094347,tt0106582,10,6.4
23094347,tt0468569,10,9.0
23094347,tt1375666,9,8.8
23094347,tt0090605,10,8.4
23094347,tt1211956,8,6.7
23094347,tt0482571,9,8.5
23094347,tt0114369,10,8.6
23094347,tt0120689,10,8.5
23094347,tt0103644,10,6.4
23094347,tt1496025,10,6.4
23094347,tt1345836,10,8.5
23094347,tt0948470,7,7.0
23094347,tt1637725,7,7.0
23094347,tt0103064,10,8.5
23094347,tt0093894,9,6.6
23094347,tt0111161,10,9.3
23094347,tt1130884,10,8.1
23094347,tt0361862,10,7.7
23094347,tt0964517,10,7.9
23094347,tt0328107,10,7.7
23094347,tt0146675,10,5.7
23094347,tt0088247,10,8.1
23094347,tt0109830,10,8.8
23094347,tt0499549,10,7.9
23094347,tt0133093,10,8.7
23094347,tt1107860,6,6.1
23094347,tt0098180,8,5.0
23094347,tt0918927,1,7.5
23094347,tt0386140,10,5.9
23094347,tt0172495,10,8.5
23094347,tt0060196,10,8.9
23094347,tt0133152,10,5.7
23094347,tt0405159,10,8.1
23094347,tt0440963,10,8.1
23094347,tt0078748,10,8.5
23094347,tt0110413,10,8.6
23094347,tt0066078,10,8.4
23094347,tt0926084,8,7.7
23094347,tt0111255,9,5.4
23094347,tt0167260,10,8.9
23094347,tt1320253,10,6.5
23094347,tt0181852,10,6.4
23094347,tt0118583,10,6.3
23094347,tt0095956,10,5.7
23094347,tt0372784,10,8.3
23094347,tt0093773,10,7.8
23094347,tt0088944,10,6.7
49297003,tt2294449,6,7.1
49297003,tt0468569,9,9.0
49297003,tt0993846,9,8.2
49297003,tt1345836,9,8.5
49297003,tt0372784,9,8.3
49297003,tt0988045,9,7.6
49297003,tt1219289,9,7.4
49297003,tt1809362,8,7.9
49297003,tt0110912,7,8.9
49297003,tt0434409,8,8.2
49297003,tt0120586,8,8.6
49297003,tt0327056,8,8.0
49297003,tt0289879,8,7.7
49297003,tt0278504,7,7.2
49297003,tt1462758,7,7.0
49297003,tt1197624,8,7.4
49297003,tt0111161,7,9.3
49297003,tt1670345,9,7.3
49297003,tt1375666,9,8.8
49297003,tt0120338,7,7.7
49297003,tt0137523,8,8.9
49297003,tt0407887,8,8.5
49297003,tt0482571,10,8.5
49297003,tt0102926,7,8.6
49297003,tt0114814,9,8.6
49297003,tt0075314,7,8.3
49297003,tt0114369,9,8.6
49297003,tt0110413,9,8.6
49297003,tt1130884,9,8.1
49297003,tt0209144,10,8.5
49297003,tt0936501,8,7.9
49297003,tt0240772,8,7.8
49297003,tt0450259,8,8.0
49297003,tt1632708,8,6.6
49297003,tt0309698,9,7.3
49297003,tt1636826,7,6.7
49297003,tt0808279,8,6.5
49297003,tt0780571,8,7.4
6388818,tt1371111,10,7.5
6388818,tt1345836,10,8.5
6388818,tt0480255,8,6.4
6388818,tt1519931,8,7.6
6388818,tt1054606,9,6.9
6388818,tt0473075,9,6.6
6388818,tt1379722,10,7.1
6388818,tt0285531,9,5.5
6388818,tt1489428,10,8.6
6388818,tt0988045,10,7.6
6388818,tt1137462,10,8.3
6388818,tt0851851,10,7.7
6388818,tt1327801,10,6.7
6388818,tt1235547,10,8.2
6388818,tt0448011,8,6.2
6388818,tt0983983,10,8.3
6388818,tt1032755,10,7.3
6388818,tt1117552,10,6.9
6388818,tt0811080,10,6.1
6388818,tt0457419,10,6.2
6388818,tt0465234,10,6.5
6388818,tt0810788,10,8.0
6388818,tt0814164,10,7.2
6388818,tt0499591,10,7.2
59345879,tt0993846,10,8.2
59345879,tt2294629,10,7.6
59345879,tt1907668,8,7.3
30853532,tt1375666,9,8.8
30853532,tt0172495,8,8.5
30853532,tt0120689,8,8.5
30853532,tt1170358,7,7.9
30853532,tt1504320,8,8.0
30853532,tt1119644,8,8.5
30853532,tt0944947,9,9.5
30853532,tt0903747,10,9.5
30853532,tt2356777,9,9.1
30853532,tt0111161,8,9.3
30853532,tt0903624,8,7.9
30853532,tt1277737,10,8.0
30853532,tt0112573,9,8.4
30853532,tt1024648,10,7.8
30853532,tt0068646,10,9.2
30853532,tt0071562,9,9.0
30853532,tt0099674,9,7.6
30853532,tt0077416,9,8.2
30853532,tt1120985,7,7.4
30853532,tt0848228,7,8.1
30853532,tt0332280,8,7.9
30853532,tt0268978,9,8.2
30853532,tt0372784,9,8.3
30853532,tt0144084,7,7.6
30853532,tt0120586,8,8.6
30853532,tt0328107,8,7.7
30853532,tt0147800,7,7.2
30853532,tt0088680,7,7.7
30853532,tt0468569,10,9.0
30853532,tt0473705,8,7.1
30853532,tt0455275,10,8.5
30853532,tt1345836,10,8.5
30853532,tt0375912,7,7.4
30853532,tt0407887,9,8.5
54210408,tt2182256,10,5.9
33356117,tt1270798,8,7.8
33356117,tt0120338,10,7.7
33356117,tt1300854,8,7.3
33356117,tt1442449,10,8.6
33356117,tt0120815,9,8.6
33356117,tt0416449,9,7.7
33356117,tt1979320,9,8.1
33356117,tt0413300,8,6.2
33356117,tt0286716,8,5.7
33356117,tt0317740,8,7.0
33356117,tt1905041,9,7.2
33356117,tt0822854,8,7.2
33356117,tt1272878,8,6.7
33356117,tt0463985,8,6.0
33356117,tt1591479,8,6.5
33356117,tt0111161,10,9.3
33356117,tt0109830,8,8.8
33356117,tt1853728,9,8.5
33356117,tt0112573,9,8.4
33356117,tt1675434,8,8.6
33356117,tt0209144,9,8.5
33356117,tt0103064,9,8.5
33356117,tt1454468,9,7.8
33356117,tt0468569,10,9.0
33356117,tt1375666,10,8.8
33356117,tt0371746,8,7.9
33356117,tt0120737,10,8.8
33356117,tt0407887,9,8.5
33356117,tt0482571,9,8.5
33356117,tt1228705,8,7.0
33356117,tt0133093,9,8.7
33356117,tt0172495,9,8.5
33356117,tt0418279,8,7.1
33356117,tt0167260,10,8.9
33356117,tt0903624,9,7.9
33356117,tt0830515,7,6.7
33356117,tt0381061,8,8.0
33356117,tt0167261,10,8.7
33356117,tt0892769,9,8.2
33356117,tt1217209,9,7.2
33356117,tt1596343,8,7.3
33356117,tt1345836,10,8.5
33356117,tt0372784,10,8.3
33356117,tt1291584,10,8.2
33356117,tt1187043,9,8.4
33356117,tt0848228,10,8.1
36042291,tt1934360,10,0.0
62093084,tt3498820,9,8.3
62093084,tt3107288,9,8.2
62093084,tt3060952,10,7.2
62093084,tt0275137,9,8.6
62093084,tt1641384,10,8.7
62093084,tt0343314,10,7.7
62093084,tt1475582,10,9.3
62093084,tt3040964,9,7.9
62093084,tt4532368,9,7.2
62093084,tt2975590,7,7.1
62093084,tt2948356,10,8.3
62093084,tt2395427,10,7.5
62093084,tt1843866,10,7.8
62093084,tt0076759,10,8.7
62093084,tt0120915,1,6.5
62093084,tt0121766,3,7.6
62093084,tt0086190,10,8.4
62093084,tt0121765,2,6.7
62093084,tt2488496,10,8.3
62093084,tt0478970,9,7.4
62093084,tt0848228,10,8.1
62093084,tt0371746,8,7.9
62093084,tt1228705,7,7.0
62093084,tt0080684,10,8.8
62093084,tt3295974,10,7.5
36769996,tt2355310,10,9.3
47338758,tt0944947,10,9.5
47338758,tt1520211,6,8.6
47338758,tt0455275,6,8.5
47338758,tt0773262,10,8.8
47338758,tt0898266,7,8.4
47338758,tt0903747,10,9.5
47338758,tt1475582,9,9.3
47338758,tt1796960,8,8.4
47338758,tt2243973,8,8.6
47338758,tt0319836,10,8.5
47338758,tt2574698,1,2.0
47338758,tt0140352,10,7.9
48150352,tt0139776,7,8.2
7608119,tt2321549,10,6.8
7608119,tt1706620,9,7.0
7608119,tt1179031,10,6.8
7608119,tt1399683,8,7.2
7608119,tt0120689,10,8.5
7608119,tt2356777,10,9.1
7608119,tt1642665,7,5.2
8069798,tt0468569,1,9.0
8069798,tt0217869,9,7.2
36253617,tt0981227,10,6.7
36253617,tt0903747,10,9.5
36253617,tt0816692,10,8.6
52352615,tt2261331,9,6.4
52352615,tt0276033,10,4.0
52352615,tt1034314,10,5.9
24099916,tt0405422,9,7.2
24099916,tt0396269,9,7.0
24099916,tt0356176,8,6.4
24099916,tt1188990,3,6.2
24099916,tt1332134,9,7.5
24099916,tt0808276,4,6.4
24099916,tt1029235,10,7.3
24099916,tt0371589,9,6.9
24099916,tt1489263,6,6.6
24099916,tt0384639,8,6.9
24099916,tt1347007,4,5.7
24099916,tt0279064,10,7.6
24099916,tt1337366,4,6.5
24099916,tt0780621,8,6.7
24099916,tt0120338,9,7.7
24099916,tt0109830,10,8.8
24099916,tt0108052,10,8.9
24099916,tt2024544,9,8.1
24099916,tt0407887,10,8.5
24099916,tt0172495,9,8.5
24099916,tt0102926,5,8.6
24099916,tt0112573,7,8.4
24099916,tt0073486,10,8.7
24099916,tt0167260,10,8.9
24099916,tt0477348,8,8.1
24099916,tt0268978,8,8.2
24099916,tt1010048,9,8.0
24099916,tt1504320,6,8.0
24099916,tt0355611,8,6.3
24099916,tt0302148,10,8.5
24099916,tt0075128,4,6.4
24099916,tt2095343,8,7.8
24099916,tt0382134,7,5.0
24099916,tt0111161,10,9.3
24099916,tt0068646,6,9.2
24099916,tt0071562,3,9.0
24099916,tt1613750,10,7.2
22221790,tt1375666,8,8.8
22221790,tt0409459,7,7.6
22221790,tt0822854,7,7.2
22221790,tt0181689,7,7.7
22221790,tt0944835,6,6.4
22221790,tt1124039,5,5.8
34540900,tt1942884,8,7.7
34540900,tt0486358,9,7.5
34540900,tt0493459,8,7.5
34540900,tt0426697,5,6.6
34540900,tt0475900,9,8.4
34540900,tt1286537,8,7.9
34540900,tt0427312,8,7.8
34540900,tt0322802,7,6.6
34540900,tt1702042,9,8.3
34540900,tt0815241,8,7.7
34540900,tt1587707,9,8.0
34540900,tt1166827,8,8.2
34540900,tt0081846,9,9.3
34540900,tt2370224,8,7.5
34540900,tt0111161,8,9.3
34540900,tt0468569,7,9.0
34540900,tt0068646,8,9.2
34540900,tt1375666,7,8.8
34540900,tt0361748,9,8.3
34540900,tt0081505,8,8.4
34540900,tt0137523,10,8.9
34540900,tt1345836,6,8.5
34540900,tt0110912,9,8.9
34540900,tt0120737,7,8.8
34540900,tt0120815,7,8.6
34540900,tt0133093,8,8.7
34540900,tt0066921,7,8.4
34540900,tt0110413,9,8.6
34540900,tt0073486,9,8.7
34540900,tt0167260,8,8.9
34540900,tt0078788,9,8.5
34540900,tt0105236,9,8.4
34540900,tt0120689,8,8.5
34540900,tt0208092,10,8.3
34540900,tt0209144,9,8.5
34540900,tt0338013,9,8.3
34540900,tt0120586,9,8.6
34540900,tt0093058,8,8.3
34540900,tt0103064,7,8.5
34540900,tt0245429,10,8.6
34540900,tt0364569,10,8.4
34540900,tt0167261,8,8.7
34540900,tt0795176,10,9.5
34540900,tt0071853,9,8.3
34540900,tt0119698,10,8.4
34540900,tt0047478,9,8.7
47410971,tt1454468,8,7.8
47410971,tt1839578,10,8.4
47410971,tt2395427,9,7.5
47410971,tt3322312,10,8.8
47410971,tt0816692,10,8.6
47410971,tt3749900,10,8.0
47410971,tt3843168,1,6.6
47410971,tt1553656,6,6.8
47410971,tt1646971,10,7.9
47410971,tt2109248,10,5.7
47410971,tt0465580,10,6.1
47410971,tt0460681,10,8.6
47410971,tt1631867,10,7.9
47410971,tt0477080,10,6.8
47410971,tt1854564,9,5.9
47410971,tt2191701,1,5.4
35963783,tt2975590,8,7.1
35963783,tt0944947,10,9.5
35963783,tt2582846,10,7.8
35963783,tt0420332,8,7.9
35963783,tt0172684,7,7.8
35963783,tt0248126,8,7.5
35963783,tt1188996,8,8.0
35963783,tt0347304,10,8.1
35963783,tt0480249,8,7.2
35963783,tt2106361,6,5.8
35963783,tt0102492,10,6.8
35963783,tt1345836,10,8.5
53854316,tt1715336,8,6.5
53854316,tt0993846,9,8.2
53854316,tt0068646,10,9.2
53854316,tt0137523,9,8.9
53854316,tt0102926,9,8.6
53854316,tt0434409,9,8.2
53854316,tt0066921,6,8.4
53854316,tt0071562,9,9.0
53854316,tt2194499,7,7.8
53854316,tt1675434,10,8.6
53854316,tt0414387,8,7.8
53854316,tt1915581,7,6.1
53854316,tt2229499,5,6.6
53854316,tt0431308,7,7.1
53854316,tt1606389,6,6.8
53854316,tt2334873,7,7.3
53854316,tt0446755,9,7.5
43584733,tt1398426,9,8.0
43584733,tt1837654,10,7.4
43584733,tt3514324,10,7.2
43584733,tt1666801,8,6.5
43584733,tt0244926,10,6.9
43584733,tt2180411,3,6.0
43584733,tt1332030,10,7.6
43584733,tt1442109,10,7.6
43584733,tt3838700,10,7.5
43584733,tt2322441,8,4.1
43584733,tt2245084,10,7.9
43584733,tt2652092,10,7.4
43584733,tt0435651,10,6.5
43584733,tt1951264,9,7.6
43584733,tt1951265,10,6.7
43584733,tt1686821,10,5.6
43584733,tt0878804,10,7.7
43584733,tt2632424,10,8.4
43584733,tt1153706,1,3.5
43584733,tt0434409,10,8.2
43584733,tt1731141,10,6.7
43584733,tt0385752,9,6.1
43584733,tt1645131,10,5.8
43584733,tt0433035,10,7.1
43584733,tt1535108,9,6.6
43584733,tt1979320,10,8.1
43584733,tt0398808,10,7.2
43584733,tt0889573,8,6.1
43584733,tt1185416,5,5.5
43584733,tt0424993,5,5.5
43584733,tt1564367,6,6.4
43584733,tt1041829,8,6.7
43584733,tt1261945,5,4.3
43584733,tt0431308,7,7.1
43584733,tt0989757,7,6.3
43584733,tt0901476,4,5.4
43584733,tt0892318,7,6.5
43584733,tt1119644,9,8.5
43584733,tt1702443,1,1.6
43584733,tt1659337,9,8.0
13498672,tt2799166,1,4.6
13498672,tt2870612,9,6.1
13498672,tt2140671,3,5.1
13498672,tt0848537,9,6.7
13498672,tt1160996,4,5.3
13498672,tt2088923,1,2.6
13498672,tt0816711,10,7.0
13498672,tt1623205,1,6.4
13498672,tt1713476,7,5.6
13498672,tt2262308,4,7.1
13498672,tt0814685,10,6.3
13498672,tt0988108,10,8.1
13498672,tt0171804,10,7.6
57475069,tt2015381,7,8.1
57475069,tt1981677,7,7.2
57475069,tt1478338,6,6.8
57475069,tt0377092,9,7.0
57475069,tt0112697,6,6.8
57475069,tt0337563,7,6.1
33322432,tt2015381,10,8.1
33322432,tt0111161,10,9.3
33322432,tt0468569,10,9.0
33322432,tt0068646,10,9.2
33322432,tt0137523,9,8.9
33322432,tt0110912,10,8.9
33322432,tt0120737,10,8.8
33322432,tt0060196,9,8.9
33322432,tt0167260,10,8.9
33322432,tt0071562,10,9.0
40281831,tt2017020,9,5.4
40281831,tt1029231,8,5.4
40281831,tt2855648,1,7.8
40281831,tt2515086,1,4.1
40281831,tt2364582,7,7.5
40281831,tt1045658,6,7.8
40281831,tt1981677,7,7.2
40281831,tt1250777,6,7.7
40281831,tt1232829,9,7.2
40281831,tt1119646,9,7.8
40281831,tt1077368,8,6.2
40281831,tt0837562,6,7.1
40281831,tt1323594,8,7.7
40281831,tt1409024,10,6.8
40281831,tt1596350,7,6.4
40281831,tt1636826,2,6.7
40281831,tt1931533,7,7.2
40281831,tt1232200,7,5.6
40281831,tt1667889,8,6.7
40281831,tt1648179,10,6.5
40281831,tt1482459,10,6.5
40281831,tt1298649,8,5.7
49301734,tt1981115,10,7.1
49301734,tt1170358,8,7.9
63807952,tt1976009,10,6.0
63807952,tt0372784,10,8.3
64927529,tt4693464,8,8.9
62410473,tt1431045,10,8.2
62410473,tt1392214,8,8.1
62410473,tt2379713,8,6.9
62410473,tt3659388,9,8.1
62410473,tt0903747,10,9.5
62410473,tt1475582,10,9.3
62410473,tt0111161,10,9.3
62410473,tt0468569,10,9.0
62410473,tt1375666,10,8.8
62410473,tt1798684,8,7.5
44262310,tt1673434,10,5.5
44262310,tt1291150,10,5.9
44262310,tt3056472,10,6.7
44262310,tt1735898,1,6.1
44262310,tt1991564,10,6.6
44262310,tt3596178,7,5.2
44262310,tt1865769,6,5.9
44262310,tt1592287,5,4.5
44262310,tt1052352,1,5.6
44262310,tt1814614,6,6.1
44262310,tt0128996,7,6.4
44262310,tt1079968,1,4.8
44262310,tt0327679,8,6.3
44262310,tt0113670,8,7.7
44262310,tt0472160,7,6.8
44262310,tt0815244,6,6.3
44262310,tt1579247,10,6.2
44262310,tt2081255,4,3.4
44262310,tt3211594,7,7.5
44262310,tt2193021,9,8.0
44262310,tt1843230,10,8.0
44262310,tt1014759,9,6.5
44262310,tt0093779,8,8.1
44262310,tt1587310,7,7.0
44262310,tt1428538,4,6.1
44262310,tt2193041,7,7.2
44262310,tt0356470,2,5.9
44262310,tt1351685,7,6.3
44262310,tt1486185,7,5.4
44262310,tt0355295,6,5.9
44262310,tt0429591,8,5.3
44262310,tt2802008,10,7.1
44262310,tt0367294,10,5.6
62116179,tt2258337,9,8.0
62116179,tt3189256,10,8.8
62116179,tt0478970,9,7.4
62116179,tt2820852,8,7.3
62116179,tt0243655,8,6.7
57150599,tt2310332,10,7.5
5212533,tt0231931,8,7.0
5212533,tt2610768,1,2.4
5212533,tt0841044,10,6.8
5212533,tt0133093,8,8.7
5212533,tt0498097,10,7.3
5212533,tt0015864,8,8.3
5212533,tt0368709,4,6.4
5212533,tt0253828,10,9.1
5212533,tt0076759,9,8.7
5212533,tt0266543,10,8.1
5212533,tt0119217,8,8.3
5212533,tt0209144,8,8.5
5212533,tt0338013,9,8.3
5212533,tt0118799,9,8.6
5212533,tt0113497,8,6.9
5212533,tt0298148,9,7.2
5212533,tt0052618,7,8.1
5212533,tt0377471,5,5.7
4727558,tt0095956,10,5.7
4727558,tt1592525,8,6.1
4727558,tt0942385,10,7.0
4727558,tt0236493,10,6.1
4727558,tt0113243,10,6.2
4727558,tt0405422,10,7.2
4727558,tt0377818,9,5.1
27521675,tt3609402,1,4.5
62484426,tt3079768,10,6.8
19953975,tt1270798,7,7.8
19953975,tt0468569,10,9.0
19953975,tt1670345,5,7.3
19953975,tt1345836,7,8.5
19953975,tt1392214,9,8.1
19953975,tt1457767,8,7.5
19953975,tt1201607,10,8.1
19953975,tt1853728,7,8.5
19953975,tt1343092,3,7.3
19953975,tt0770828,4,7.2
19953975,tt1232829,7,7.2
19953975,tt1570728,10,7.4
19953975,tt1979320,5,8.1
19953975,tt1800241,7,7.3
19953975,tt0948470,8,7.0
19953975,tt1245492,8,6.7
19953975,tt1714206,7,7.1
19953975,tt1915581,6,6.1
19953975,tt1045658,9,7.8
19953975,tt1327773,8,7.2
19953975,tt0453562,8,7.5
19953975,tt1535109,6,7.9
19953975,tt0349825,9,7.5
19953975,tt1568346,9,7.8
19953975,tt1285016,8,7.7
19953975,tt0091042,9,7.9
19953975,tt1119646,8,7.8
19953975,tt0080487,9,7.4
19953975,tt0942385,8,7.0
19953975,tt0077975,8,7.6
19953975,tt0910936,9,7.0
19953975,tt0356150,7,6.6
19953975,tt0800039,8,7.2
19953975,tt0215129,8,6.5
19953975,tt0372588,7,7.2
19953975,tt0486551,7,6.3
19953975,tt0290002,7,6.3
19953975,tt1099212,2,5.2
50756019,tt0111161,10,9.3
50756019,tt0468569,9,9.0
50756019,tt0068646,10,9.2
50756019,tt1375666,9,8.8
50756019,tt0109830,10,8.8
50756019,tt0120737,10,8.8
50756019,tt0482571,9,8.5
50756019,tt0133093,9,8.7
50756019,tt0172495,10,8.5
50756019,tt0102926,9,8.6
50756019,tt0114369,10,8.6
50756019,tt0119217,10,8.3
50756019,tt0110413,9,8.6
50756019,tt0167260,10,8.9
50756019,tt0071562,10,9.0
50756019,tt1130884,10,8.1
50756019,tt0120689,9,8.5
50756019,tt0268978,10,8.2
50756019,tt1170358,9,7.9
50756019,tt0401792,10,8.1
50756019,tt0167261,10,8.7
50756019,tt1049413,9,8.3
50756019,tt0892769,9,8.2
50756019,tt1205489,9,8.2
50756019,tt0405159,9,8.1
50756019,tt1535109,8,7.9
50756019,tt1832382,9,8.4
50756019,tt1458175,10,7.4
50756019,tt0352248,10,8.0
42412075,tt0993846,8,8.2
42412075,tt2294629,7,7.6
42412075,tt1490017,8,7.8
42412075,tt1234721,7,6.2
46657805,tt2488496,10,8.3
46657805,tt3702320,10,0.0
26139649,tt1178197,9,8.1
26139649,tt1705120,4,7.6
26139649,tt2356777,10,9.1
26139649,tt1440180,10,6.7
26139649,tt0787985,10,7.6
26139649,tt0221027,10,7.6
26139649,tt0840196,10,8.2
61803570,tt0773262,10,8.8
61803570,tt0470752,8,7.7
61803570,tt2372162,10,8.3
61803570,tt2322441,9,4.1
26971851,tt2488496,9,8.3
26971851,tt0445054,7,6.5
26971851,tt1590089,8,7.8
26971851,tt1602620,8,7.9
26971851,tt1772240,6,5.2
26971851,tt1778304,6,5.8
26971851,tt0099528,8,6.3
26971851,tt1398426,8,8.0
26971851,tt0947798,8,8.0
26971851,tt0936501,7,7.9
26971851,tt2106476,8,8.3
26971851,tt1288558,7,6.5
26971851,tt0328107,8,7.7
26971851,tt1465522,7,7.6
26971851,tt0416315,8,6.3
26971851,tt1692486,7,7.2
26971851,tt1735485,7,5.9
26971851,tt2109184,4,4.6
26971851,tt1703199,6,6.1
26971851,tt1991245,5,5.0
26971851,tt1748197,2,4.4
26971851,tt1028528,2,7.1
26971851,tt0468569,8,9.0
26971851,tt1242432,7,6.3
26971851,tt0077713,6,5.7
26971851,tt1160317,6,4.6
26971851,tt0233481,6,5.8
26971851,tt1712578,6,5.7
37311709,tt1355683,8,7.0
37311709,tt1229822,10,7.4
37311709,tt2180411,6,6.0
37311709,tt1714206,8,7.1
37311709,tt1001508,7,6.4
37311709,tt1216492,7,6.4
37311709,tt2034031,8,6.4
37311709,tt1956620,6,5.1
37311709,tt2392385,1,5.6
37311709,tt1459040,8,7.1
37311709,tt1392170,8,7.3
37311709,tt1951264,8,7.6
37311709,tt1951265,8,6.7
37311709,tt2872732,1,6.4
37311709,tt1045658,7,7.8
37311709,tt0978762,9,8.2
37311709,tt1772250,6,7.4
37311709,tt2267998,8,8.1
37311709,tt1959332,7,6.3
37311709,tt2537176,10,5.7
37311709,tt0120737,10,8.8
47036122,tt0086659,8,8.3
47036122,tt0254871,1,3.5
47036122,tt0254872,1,4.0
47036122,tt0156182,7,5.0
47036122,tt0120524,8,5.7
47036122,tt1067733,8,6.9
47036122,tt0098945,10,7.8
47036122,tt0072500,9,8.8
47036122,tt0108981,7,8.0
47036122,tt0220880,9,8.3
47036122,tt0248845,8,7.8
47036122,tt0098833,9,8.5
47036122,tt0460649,8,8.4
47036122,tt0106179,8,8.7
47036122,tt0182576,5,8.3
47036122,tt0096697,8,8.8
47036122,tt0073629,8,7.4
47036122,tt0121955,5,8.8
47036122,tt0149460,8,8.6
47036122,tt0457430,9,8.2
47036122,tt0837562,7,7.1
47036122,tt0238546,7,5.2
47036122,tt0115082,8,7.8
47036122,tt0107688,9,8.0
47036122,tt0107977,7,6.7
47036122,tt0120889,9,7.0
46129028,tt1430132,9,6.7
46129028,tt1457767,9,7.5
46129028,tt1723121,2,7.0
46129028,tt1343092,9,7.3
46129028,tt1650554,8,6.6
46129028,tt1535108,6,6.6
17291364,tt4861050,10,0.0
40534698,tt1428538,8,6.1
40534698,tt0460681,10,8.6
40534698,tt0468569,9,9.0
40534698,tt1588173,8,6.9
52553135,tt2091325,4,4.5
52553135,tt2463288,7,6.0
52553135,tt1843866,10,7.8
52553135,tt2004420,6,6.4
52553135,tt0111161,10,9.3
52553135,tt0468569,10,9.0
52553135,tt0993846,9,8.2
52553135,tt0068646,10,9.2
52553135,tt1375666,10,8.8
52553135,tt0137523,9,8.9
52553135,tt0110912,9,8.9
52553135,tt0109830,10,8.8
52553135,tt0076759,10,8.7
52553135,tt0120737,9,8.8
52553135,tt0108052,9,8.9
52553135,tt2024544,7,8.1
52553135,tt1840309,7,6.7
52553135,tt1872181,6,6.8
52553135,tt0133093,10,8.7
52553135,tt2294629,5,7.6
52553135,tt0102926,10,8.6
52553135,tt0114814,10,8.6
52553135,tt0770828,8,7.2
52553135,tt0099685,9,8.7
52553135,tt0114369,9,8.6
52553135,tt0110413,10,8.6
52553135,tt1951264,7,7.6
52553135,tt0060196,10,8.9
52553135,tt0073486,10,8.7
52553135,tt0377092,7,7.0
52553135,tt1798709,7,8.0
52553135,tt0167260,10,8.9
52553135,tt1800241,7,7.3
52553135,tt1800246,5,6.1
52553135,tt0317248,9,8.7
52553135,tt0120586,10,8.6
52553135,tt1170358,8,7.9
52553135,tt0050083,8,8.9
52553135,tt1490017,8,7.8
52553135,tt0080684,8,8.8
52553135,tt0167261,9,8.7
52553135,tt1959490,9,5.8
52553135,tt2388715,4,6.5
52553135,tt2203939,5,6.0
52553135,tt1921064,5,5.6
52553135,tt2229499,7,6.6
52553135,tt1234721,8,6.2
52553135,tt0047478,9,8.7
52553135,tt2357291,5,6.4
52553135,tt1430612,5,5.7
42404173,tt0089755,8,7.2
42404173,tt0118308,9,7.2
42404173,tt0120631,9,7.0
52660824,tt1821700,7,8.5
52660824,tt1877832,10,8.0
52660824,tt1843866,10,7.8
52660824,tt2004420,9,6.4
52660824,tt1840309,10,6.7
52660824,tt2294629,9,7.6
52660824,tt1798709,3,8.0
52660824,tt1800246,10,6.1
52660824,tt0831387,9,6.5
52660824,tt2203939,9,6.0
52660824,tt2209764,9,6.3
52660824,tt1430612,8,5.7
43437227,tt0435761,8,8.3
43437227,tt0367188,8,7.4
43437227,tt1270798,8,7.8
43437227,tt1464540,8,6.1
43437227,tt0119116,9,7.7
43437227,tt0167261,9,8.7
43437227,tt0473075,8,6.6
43437227,tt2184339,7,5.6
43437227,tt2004420,7,6.4
43437227,tt2265171,7,8.0
43437227,tt0111161,10,9.3
43437227,tt0468569,9,9.0
43437227,tt0993846,9,8.2
43437227,tt1375666,7,8.8
43437227,tt1300854,7,7.3
43437227,tt0137523,9,8.9
43437227,tt0120737,9,8.8
43437227,tt0108052,7,8.9
43437227,tt2024544,9,8.1
43437227,tt0499549,8,7.9
43437227,tt0482571,9,8.5
43437227,tt1091191,7,7.6
43437227,tt0133093,9,8.7
43437227,tt2294629,8,7.6
43437227,tt0145487,7,7.3
43437227,tt0770828,6,7.2
43437227,tt0114369,9,8.6
43437227,tt1951264,5,7.6
43437227,tt0167260,9,8.9
43437227,tt1800241,6,7.3
43437227,tt2024469,6,7.0
43437227,tt1170358,8,7.9
43437227,tt0050083,9,8.9
43437227,tt1212450,8,7.3
43437227,tt2369135,8,6.5
43437227,tt1636826,9,6.7
48187051,tt1520211,9,8.6
48187051,tt1375666,8,8.8
48187051,tt0110912,10,8.9
48187051,tt0109830,9,8.8
48187051,tt0120737,8,8.8
